From	To	Distance	Frontsight Azimuth	Frontsight Inclination	Backsight Azimuth	Backsignt Inclination	Left	Right	Up	Down	North	East	Elevation	Description	Date	Surveyors	Comment	Scanned Notes
EXF39	EXF40	7.698188099	149.4587522	-4.470190683	149.4587522	-4.470190683	0	1.489227988	2.5	2.5				Mop up off Penny Lane	2010-12-29	"Mike Dowden, Brian Davis, Adam Manship"		
EXF40	EXF41	4.998209679	111.9726328	5.971701374	111.9726328	5.971701374	1.494590245	0	2.5	2.5				Mop up off Penny Lane	2010-12-29	"Mike Dowden, Brian Davis, Adam Manship"		
EXF41	EXF42	5.20050959	144.9627653	3.527777188	144.9627653	3.527777188	0.999249719	0	3	2				Mop up off Penny Lane	2010-12-29	"Mike Dowden, Brian Davis, Adam Manship"		
EXF42	EXF43	9.201309689	168.9709868	-0.996356724	168.9709868	-0.996356724	0	0.993227064	5	3				Mop up off Penny Lane	2010-12-29	"Mike Dowden, Brian Davis, Adam Manship"		
EXF43	EXF44	4.096071288	-178.9362749	22.99297117	-178.9362749	22.99297117	0	0.990050504	3	5				Mop up off Penny Lane	2010-12-29	"Mike Dowden, Brian Davis, Adam Manship"		
XR54	XR55	6.605550696	102.4158912	1.040923322	102.4158912	1.040923322	5.998033011	2.999016505	15	10				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR55	XR56	14.9	0	-90	0	-90	3.990050125	5.990075125	20	2				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR56	XR57	18.39321614	80.98849365	1.495393548	80.98849365	1.495393548	0.998498873	0.998498873	3	1				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR57	XR58	15.49694486	157.964591	3.996248432	157.964591	3.996248432	0	5.990500814	10	4				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR58	XR59	10.60185361	83.49861393	1.513384777	83.49861393	1.513384777	0.99	2.990066889	3	3				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR59	XR60	11.19918747	97.46238344	4.506783759	97.46238344	4.506783759	1.999049774	1.999049774	10	2				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR60	XR61	6.2	0	90	0	90	0.993277403	0.993277403	3	3				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR61	XR62	5.996699092	120.4973641	24.0096511	120.4973641	24.0096511	4.996098478	4.996098478	17	6				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR62	XR63	29.10365441	144.9578608	3.999667853	144.9578608	3.999667853	1.994016048	3.994008012	8	4				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR63	XR64	8.997066188	141.4993463	-1.018977498	141.4993463	-1.018977498	1.993238571	3.995159571	3	3				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR64	XR65	18.8049302	97.97926763	-1.005511725	97.97926763	-1.005511725	2.993125457	2.993125457	3	2				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR65	XR66	9.099131827	92.96433735	16.99783578	92.96433735	16.99783578	0.99362971	11.98962885	15	3				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
XR66	XR67	5.301141387	28.48110318	-21.00278816	28.48110318	-21.00278816	4.993645963	4.993645963	15	3				Continuation of USA (Rough Route?)	2010-12-29	"Suzanne DeBlois, Mike Fitch, Mike Dowden"		
KM9	KMA1	10.60026415	-71.53068059	5.956363179	-71.53068059	5.956363179	1.993238571	1.993238571	0	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA1	KMA2	16.70316437	-68.0311348	8.503867592	-68.0311348	8.503867592	1.995294464	2.992941697	3	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA2	KMA3	4.799677072	-55.64566334	4.54097347	-55.64566334	4.54097347	2.99347624	0	3	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA3	KMA4	14.30354502	5.989845626	9.984606807	5.989845626	9.984606807	1.997448372	2.990418031	3	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA4	KMA5	24.80385655	-25.03504582	-1.98695909	-25.03504582	-1.98695909	0	1.990602924	1	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA5	KMA6	19.49641249	1.469554002	0	1.469554002	0	1.998424379	1.998424379	2	5				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"	Continue 30+' low from LJ17.	
KMA6	KMA7	14.51336625	-24.3359423	-3.436641026	-24.3359423	-3.436641026	0	1.998049048	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA7	KMA8	11.51105121	-50.57048881	-0.94576006	-50.57048881	-0.94576006	1.989572818	0.994786409	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA8	KMA9	4.743901348	-68.84965089	2.537162131	-68.84965089	2.537162131	1.994492417	0.997246208	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA9	KMA10	6.044377553	-23.80849431	0	-23.80849431	0	0.998498873	0.998498873	0	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA10	KMA11	9.386314506	-35.72218177	0.54938487	-35.72218177	0.54938487	1.991230775	0.988989383	0	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"	Left of KN11 goes hundreds of feet to multiple passages (days worth of survey)	
KMA11	KMA12	9.061732726	-14.42077313	-4.430393439	-14.42077313	-4.430393439	0.993176721	1.990602924	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA12	KMA13	8.369360788	-36.74600019	5.966708994	-36.74600019	5.966708994	0.993176721	2.992824753	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA13	KMA14	16.31765302	-92.68432623	6.015325938	-92.68432623	6.015325938	0	2.997232056	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA14	KMA15	7.901075876	-66.58239727	0.507621633	-66.58239727	0.507621633	1.990226118	0.988129546	3	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA15	KMA16	12.09975206	-41.51556604	0	-41.51556604	0	0.987167666	1.988416455	2	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA16	KMA17	9.503530923	-59.01546907	5.494712015	-59.01546907	5.494712015	1.996121239	3.992242478	1	4				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA17	KMA18	16.39378236	-20.03991789	-3.007054585	-20.03991789	-3.007054585	1.998424379	0.998248466	2	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA18	KMA19	10.70595162	-2.522176186	3.963469312	-2.522176186	3.963469312	1.992485885	0	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA19	KMA20	10.19620518	37.94891365	0.505745719	37.94891365	0.505745719	0.987927123	2.989715706	1	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA20	KMA21	13.29282889	5.495632866	-3.968627814	5.495632866	-3.968627814	1.999449924	0.992975327	3	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA21	KMA22	14.60073286	49.92952633	-9.50073208	49.92952633	-9.50073208	1.992510979	1.992510979	4	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA22	KMA23	22.59616339	-6.028941858	-3.018810437	-6.028941858	-3.018810437	1.990226118	1.990226118	2	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"	"Hole in floor at KNS2 to lower canyon 10-20' deep good air flow up and out, blast to get through tight hole."	
KMA23	KMA24	7.995848923	77.92541394	7.040078213	77.92541394	7.040078213	4.99065126	0	1	2				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA24	KMA25	12.99785367	40.50075064	2.998873948	40.50075064	2.998873948	1.993614807	0.993579388	0	3				Mop-up in RI area of Northtown & Potholes passage.	2001-03-24	"Keith Ortiz, Chip Hopper"	UGL10 flagged - DIG	
KMA22	KMB1	9.297978275	25.45774266	18.95356702	25.45774266	18.95356702	0.994635612	0	1	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMB1	KMB2	18.89871953	0.486576663	-4.491556594	0.486576663	-4.491556594	0	1.991105221	2	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMB2	KMB3	8.993558806	-13.04715104	1.019374929	-13.04715104	1.019374929	1.99379036	0	2	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMB3	KMB4	9.099862636	-14.08299008	11.47288118	-14.08299008	11.47288118	0.999249719	0.999249719	1	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA23	KMA26	3.598013341	73.42599224	13.01018372	73.42599224	13.01018372	1.992234926	1.992234926	2	2				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"	Rename MR28 to disconnect - closure is questionable - cjh 4/17/02	
KMA26	KMA27	1.8	0	-90	0	-90	1.991230775	1.991230775	4	0				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"	"Connect to ""The Other Way"".  Continue in the nearby canyon."	
KMA27	KMA28	16.99581713	-12.28635731	-5.503465064	-12.28635731	-5.503465064	0.990050504	2.988544796	2	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA28	KMA29	25.19876981	-34.0306593	1.000502184	-34.0306593	1.000502184	1.991506967	1.991506967	1	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA29	KMA30	25.30120353	-48.0279371	0.498206748	-48.0279371	0.498206748	1.992510979	0.991614845	1	2				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA30	KMA31	15.00094997	4.205357002	-0.496538192	4.205357002	-0.496538192	2.993275798	0.990807751	1	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA31	KMA32	24.99819393	1.467038219	0	1.467038219	0	0.995037688	5.994263925	1	1				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KMA32	KMA33	14.10091132	10.9669436	2.520038487	10.9669436	2.520038487	1.996496932	0.998248466	0	2				Right Hand lead off of Northtown.  Named for the five tubes that split off.	2001-03-24	"Keith Ortiz, Chip Hopper"		
KN66	EZS1	10.00420412	-102.062746	-1.489231925	-102.062746	-1.489231925	0.990202	1.990628042	2	3				Other World area North (continued)	1993-07-19	"Peter Quick, Brian Davis, Jeff Brummel, Jonathan Schwer"		
EZS1	EZS2	12.89701904	-81.0460107	7.529580352	-81.0460107	7.529580352	1.991230775	2.991671773	0	4				Other World area North (continued)	1993-07-19	"Peter Quick, Brian Davis, Jeff Brummel, Jonathan Schwer"		
EZS2	EZS3	4.804300157	-102.9492232	-10.06954298	-102.9492232	-10.06954298	1.990628042	0.990202	1	4				Other World area North (continued)	1993-07-19	"Peter Quick, Brian Davis, Jeff Brummel, Jonathan Schwer"		
EZS3	EZS4	16.19603347	-74.04974399	1.02597121	-74.04974399	1.02597121	1.996997747	1.996997747	1	4				Other World area North (continued)	1993-07-19	"Peter Quick, Brian Davis, Jeff Brummel, Jonathan Schwer"		
EZS4	EZS5	5.398601671	-47.02665899	0	-47.02665899	0	1.995294464	0.997647232	1	1				Other World area North (continued)	1993-07-19	"Peter Quick, Brian Davis, Jeff Brummel, Jonathan Schwer"		
PUN1	RFD1	8.853366591	-123.1356095	13.78784422	-123.1356095	13.78784422	3.988295375	2.992056149	2	3				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD1	RFD2	15.05787502	-95.42225765	-3.6553151	-95.42225765	-3.6553151	8.990272521	3.994721517	1	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD2	RFD3	9.908001817	-126.0711942	14.01810315	-126.0711942	14.01810315	0.988129546	1.990226118	1	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD1	RFD4	5.00157975	-140.9753845	28.02466078	-140.9753845	28.02466078	0.992018145	1.996246478	1	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD4	RFD5	10.19731827	-69.0230084	1.011420423	-69.0230084	1.011420423	0.993680029	1.990904317	1	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD4	RFD6	35.90080361	165.9405285	1.005498215	165.9405285	1.005498215	1.998499437	2.997749156	0	1				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
PUN6	RFD7	16.09753397	146.4580853	1.851152445	146.4580853	1.851152445	0	6.99331109	1	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD7	RFD8	22.59679845	152.9359483	0.887485225	152.9359483	0.887485225	0	4.994847345	2	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD8	RFD9	8.205522531	104.5319285	7.774507581	104.5319285	7.774507581	5.991034969	5.991034969	0	3				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD9	RFD10	18.91618883	166.8827041	-2.120734012	166.8827041	-2.120734012	2.999016505	4.991803281	2	0				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD10	RFD11	26.56238694	-147.8299611	-1.121725573	-147.8299611	-1.121725573	2.988042838	4.991963542	9	2				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"	At 176 is 15' high dome with crack in ceiling through which a very large dome can be seen.  Unknown height.	
RFD11	RFD12	30.2096425	-162.975401	1.896952215	-162.975401	1.896952215	2.992824753	0.992975327	1	2				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"		
RFD12	PUN12	25.52507395	-129.5657203	5.981725522	-129.5657203	5.981725522	5.9925704	4.997689466	0	3.5				Penny Lane to Northtown Thruway	2002-10-13	"Joel Despain, Stan Allison"	At AJ32 a 3' climb on left leads to 2'hx5'w lead.	
KMA33	KMA34	10.69882704	65.47180634	-1.499664414	65.47180634	-1.499664414	3.995459923	1.994241711	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"	PTX references from notes changed to PXM by cjh 1/24/00	
KMA34	KMA35	9.998024805	25.92274872	-4.014781516	25.92274872	-4.014781516	0.992975327	5.9894741	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA35	KMA36	14.30198937	11.70290148	1.482437395	11.70290148	1.482437395	0.996242942	7.996061531	0	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA36	KMA37	13.19924998	27.6917812	2.040624306	27.6917812	2.040624306	3.991102605	1.994617758	0	2				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA37	KMA38	17.50306259	-6.036430045	-1.505970363	-6.036430045	-1.505970363	0	4.991482746	1	0				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA38	KMA39	32.40034722	33.46437886	1.50328638	33.46437886	1.50328638	5.998033011	0	2	3				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA39	KMA40	33.4975014	167.4615417	-16.0121665	167.4615417	-16.0121665	11.99150533	0	40	4				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA40	KMA41	41.80312668	-165.5559643	-6.000528399	-165.5559643	-6.000528399	5.998016339	2.992924991	25	6				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA39	KMA42	8.295384259	45.44567987	9.506069463	45.44567987	9.506069463	7.997155744	4.995928342	40	2				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA42	KMA43	33.30039189	-20.54394602	2.995162263	-20.54394602	2.995162263	1.996722314	2.990401311	15	4				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA42	KMA44	26.90238837	77.9501573	-6.509781472	77.9501573	-6.509781472	0	2.996080773	1	2				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA44	KMA45	18.80482119	39.9304068	0	39.9304068	0	0.990403958	3.993219253	2	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"	TO35 below had been TS35.Error found by very poor closure with TX29 cjh 102400	
KMA45	KMA46	16.79724084	-7.048813938	-2.012917785	-7.048813938	-2.012917785	3.995860358	0.992471662	2	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA46	KMA47	14.99489246	32.45945857	2.522687992	32.45945857	2.522687992	1.998424379	3.996848759	1	2				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA47	KMA48	22.80636095	-55.04092971	1.98509191	-55.04092971	1.98509191	0.990202	1.986579976	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA48	KMA49	16.49420504	-21.55628155	-0.486322647	-21.55628155	-0.486322647	2.991070043	0.990202	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA49	KMA50	15.8043823	18.44641486	1.015139809	18.44641486	1.015139809	3.992117233	0.990454441	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA50	KMA51	20.19975	-14.53852337	0.992810623	-14.53852337	0.992810623	0.99744674	0.99744674	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA51	KMA52	7.297211796	-37.08978169	-1.020779661	-37.08978169	-1.020779661	1.994893481	3.989786962	1	0				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA52	KMA53	22.00768275	-14.04255775	0	-14.04255775	0	4.996488767	0.993680029	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA53	KMA54	11.09288511	-27.0271039	0.981415597	-27.0271039	0.981415597	3.998812324	2.998616348	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA54	KMA55	6.801021982	49.90249219	-3.962712854	49.90249219	-3.962712854	0.996393497	4.993615924	2	0				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA55	KMA56	19.99874996	108.9788798	2.005887358	108.9788798	2.005887358	5.990075125	0	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA56	KMA57	4.903723075	70.34617594	-14.04434253	70.34617594	-14.04434253	1.993238571	3.995860358	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KMA57	KMA58	14.69158262	-30.03274833	7.509297701	-30.03274833	7.509297701	1.998224212	3.996448423	1	1				Someplace in FR (Eclipse Canyon area)	2009-06-27	"Steve Miller, Brian Davis"		
KM6	LH1	11.96566337	-172.75026	-0.047883502	-172.75026	-0.047883502	9.990720695	1.9901005	4	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH1	LH2	21.18961302	174.4139333	6.340188201	174.4139333	6.340188201	1.991004771	2.997232056	5	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH2	LH3	13.26437711	165.7645953	1.900938764	165.7645953	1.900938764	1.98962308	1.98962308	4	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH3	LH4	9.168500423	131.6440437	8.846477207	131.6440437	8.846477207	1.996121239	1.996121239	4	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH4	LH5	7.77926089	150.6663254	-1.325853567	150.6663254	-1.325853567	1.999049774	0.994082492	3	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH5	LH6	6.486609284	-161.4812446	0.883328204	-161.4812446	0.883328204	0.990454441	2.991671773	3	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH6	LH7	9.005309545	157.8868125	9.846560783	157.8868125	9.846560783	0.995389371	2.993860384	2	3				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH7	LH8	15.18395864	157.1333972	-0.56602543	157.1333972	-0.56602543	2.993275798	2.993275798	5	3				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"	KMB4 Continues 20' to too small continuation.	
LH8	LH9	17.43484442	-162.1687998	-3.288084458	-162.1687998	-3.288084458	3.992355195	1.991230775	6	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH9	LH10	7.205532597	179.1247159	-2.067874515	179.1247159	-2.067874515	0	4.993285492	6	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH10	LH11	22.06366697	-141.9413031	7.343170725	-141.9413031	7.343170725	0.988837702	0.988837702	5	2				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
LH11	LH12	16.42614075	-161.686417	-1.325590656	-161.686417	-1.325590656	0.996242942	0.996242942	4	1				NTA Area	1999-12-04	"Suzanne DeBlois, Pete Dickman"		
